num_carton;operateur;n_serie_concentrateur;affectation;etat;poste_pose;date_affectation;date_pose;date_dernier_etat
CB71B1147727;Bouygues;KB71O205187;BO Centre;pose;DP010188;11/08/2019;11/08/2019;11/08/2019
CB71B1147728;Bouygues;KB71O205188;BO Centre;pose;DP010189;10/07/2021;10/07/2021;10/07/2021
CB71B1147728;Bouygues;KB71O205189;BO Centre;pose;DP010190;03/06/2020;03/06/2020;03/06/2020
CB71B1147728;Bouygues;KB71O205190;BO Centre;pose;DP010191;17/01/2021;17/01/2021;17/01/2021
CB71B1147728;Bouygues;KB71O205191;BO Centre;pose;DP010192;09/08/2019;09/08/2019;09/08/2019
CB71B1147729;Bouygues;KB71O205192;BO Centre;pose;DP010193;21/04/2022;21/04/2022;21/04/2022
CB71B1147729;Bouygues;KB71O205193;BO Centre;pose;DP010194;15/06/2020;15/06/2020;15/06/2020
CB71B1147729;Bouygues;KB71O205194;BO Centre;pose;DP010195;19/12/2021;19/12/2021;19/12/2021
CB71B1147729;Bouygues;KB71O205195;BO Centre;pose;DP010196;11/01/2021;11/01/2021;11/01/2021
CB71B1147730;Bouygues;KB71O205196;BO Centre;pose;DP010197;12/06/2023;12/06/2023;12/06/2023
CB71B1147730;Bouygues;KB71O205197;BO Centre;pose;DP010198;22/11/2022;22/11/2022;22/11/2022
CB71B1147730;Bouygues;KB71O205198;BO Centre;pose;DP010199;28/09/2020;28/09/2020;28/09/2020
CB71B1147730;Bouygues;KB71O205199;BO Centre;pose;DP010200;24/12/2019;24/12/2019;24/12/2019
CB71B1147731;Bouygues;KB71O205200;BO Centre;pose;DP010201;01/06/2020;01/06/2020;01/06/2020
CB71B1147731;Bouygues;KB71O205201;BO Centre;pose;DP010202;03/02/2021;03/02/2021;03/02/2021
CB71B1147731;Bouygues;KB71O205202;BO Centre;pose;DP010203;01/09/2020;01/09/2020;01/09/2020
CB71B1147731;Bouygues;KB71O205203;BO Centre;pose;DP010204;03/03/2020;03/03/2020;03/03/2020
CB71B1147732;Bouygues;KB71O205204;BO Centre;pose;DP010205;10/06/2020;10/06/2020;10/06/2020
CB71B1147732;Bouygues;KB71O205205;BO Centre;pose;DP010206;30/08/2019;30/08/2019;30/08/2019
CB71B1147732;Bouygues;KB71O205206;BO Centre;pose;DP010207;14/07/2019;14/07/2019;14/07/2019
CB71B1147732;Bouygues;KB71O205207;BO Centre;pose;DP010208;16/04/2022;16/04/2022;16/04/2022
CB71B1147733;Bouygues;KB71O205208;BO Centre;pose;DP010209;19/06/2023;19/06/2023;19/06/2023
CB71B1147733;Bouygues;KB71O205209;BO Centre;pose;DP010210;12/10/2020;12/10/2020;12/10/2020
CB71B1147733;Bouygues;KB71O205210;BO Centre;pose;DP010211;31/01/2023;31/01/2023;31/01/2023
CB71B1147733;Bouygues;KB71O205211;BO Centre;pose;DP010212;30/06/2023;30/06/2023;30/06/2023
CB71B1147734;Bouygues;KB71O205212;BO Centre;pose;DP010213;17/01/2022;17/01/2022;17/01/2022
CB71B1147734;Bouygues;KB71O205213;BO Centre;pose;DP010214;23/11/2019;23/11/2019;23/11/2019
CB71B1147734;Bouygues;KB71O205214;BO Centre;pose;DP010215;11/03/2023;11/03/2023;11/03/2023
CB71B1147734;Bouygues;KB71O205215;BO Centre;pose;DP010216;11/05/2021;11/05/2021;11/05/2021
CB71B1147735;Bouygues;KB71O205216;BO Centre;pose;DP010217;09/12/2021;09/12/2021;09/12/2021
CB71B1147735;Bouygues;KB71O205217;BO Centre;pose;DP010218;25/08/2020;25/08/2020;25/08/2020
CB71B1147735;Bouygues;KB71O205218;BO Centre;pose;DP010219;31/12/2022;31/12/2022;31/12/2022
CB71B1147735;Bouygues;KB71O205219;BO Centre;pose;DP010220;08/07/2021;08/07/2021;08/07/2021
CB71B1147736;Bouygues;KB71O205220;BO Centre;pose;DP010221;10/07/2023;10/07/2023;10/07/2023
CB71B1147736;Bouygues;KB71O205221;BO Centre;pose;DP010222;12/09/2020;12/09/2020;12/09/2020
CB71B1147736;Bouygues;KB71O205222;BO Centre;pose;DP010223;17/06/2022;17/06/2022;17/06/2022
CB71B1147736;Bouygues;KB71O205223;BO Centre;pose;DP010224;28/04/2021;28/04/2021;28/04/2021
CB71B1147737;Bouygues;KB71O205224;BO Centre;pose;DP010225;23/08/2021;23/08/2021;23/08/2021
CB71B1147737;Bouygues;KB71O205225;BO Centre;pose;DP010226;21/06/2019;21/06/2019;21/06/2019
CB71B1147737;Bouygues;KB71O205226;BO Centre;pose;DP010227;14/08/2021;14/08/2021;14/08/2021
CB71B1147737;Bouygues;KB71O205227;BO Centre;pose;DP010228;31/03/2023;31/03/2023;31/03/2023
CB71B1147738;Bouygues;KB71O205228;BO Centre;pose;DP010229;20/09/2021;20/09/2021;20/09/2021
CB71B1147738;Bouygues;KB71O205229;BO Centre;pose;DP010230;13/06/2023;13/06/2023;13/06/2023
CB71B1147738;Bouygues;KB71O205230;BO Centre;pose;DP010231;31/01/2021;31/01/2021;31/01/2021
CB71B1147738;Bouygues;KB71O205231;BO Centre;pose;DP010232;08/02/2023;08/02/2023;08/02/2023
CB71B1147739;Bouygues;KB71O205232;BO Centre;pose;DP010233;21/08/2021;21/08/2021;21/08/2021
CB71B1147739;Bouygues;KB71O205233;BO Centre;pose;DP010234;21/06/2022;21/06/2022;21/06/2022
CB71B1147739;Bouygues;KB71O205234;BO Centre;pose;DP010235;12/06/2022;12/06/2022;12/06/2022
CB71B1147739;Bouygues;KB71O205235;BO Centre;pose;DP010236;30/07/2019;30/07/2019;30/07/2019
CB71B1147740;Bouygues;KB71O205236;BO Centre;pose;DP010237;06/03/2022;06/03/2022;06/03/2022
CB71B1147740;Bouygues;KB71O205237;BO Centre;pose;DP010238;30/12/2020;30/12/2020;30/12/2020
CB71B1147740;Bouygues;KB71O205238;BO Centre;pose;DP010239;03/01/2021;03/01/2021;03/01/2021
CB71B1147740;Bouygues;KB71O205239;BO Centre;pose;DP010240;01/08/2021;01/08/2021;01/08/2021
CB71B1147741;Bouygues;KB71O205240;BO Centre;pose;DP010241;16/01/2020;16/01/2020;16/01/2020
CB71B1147741;Bouygues;KB71O205241;BO Centre;pose;DP010242;17/01/2023;17/01/2023;17/01/2023
CB71B1147741;Bouygues;KB71O205242;BO Centre;pose;DP010243;02/04/2023;02/04/2023;02/04/2023
CB71B1147741;Bouygues;KB71O205243;BO Centre;pose;DP010244;14/12/2022;14/12/2022;14/12/2022
CB71B1147742;Bouygues;KB71O205244;BO Centre;pose;DP010245;07/07/2022;07/07/2022;07/07/2022
CB71B1147742;Bouygues;KB71O205245;BO Centre;pose;DP010246;20/02/2020;20/02/2020;20/02/2020
CB71B1147742;Bouygues;KB71O205246;BO Centre;pose;DP010247;24/06/2021;24/06/2021;24/06/2021
CB71B1147742;Bouygues;KB71O205247;BO Centre;pose;DP010248;08/01/2020;08/01/2020;08/01/2020
CB71B1147743;Bouygues;KB71O205248;BO Centre;pose;DP010249;13/10/2020;13/10/2020;13/10/2020
CB71B1147743;Bouygues;KB71O205249;BO Centre;pose;DP010250;26/01/2022;26/01/2022;26/01/2022
CB71B1147743;Bouygues;KB71O205250;BO Centre;pose;DP010251;22/05/2020;22/05/2020;22/05/2020
CB71B1147743;Bouygues;KB71O205251;BO Centre;pose;DP010252;01/11/2019;01/11/2019;01/11/2019
CB71B1147744;Bouygues;KB71O205252;BO Centre;pose;DP010253;11/12/2021;11/12/2021;11/12/2021
CB71B1147744;Bouygues;KB71O205253;BO Centre;pose;DP010254;21/11/2020;21/11/2020;21/11/2020
CB71B1147744;Bouygues;KB71O205254;BO Centre;pose;DP010255;28/09/2022;28/09/2022;28/09/2022
CB71B1147744;Bouygues;KB71O205255;BO Centre;pose;DP010256;14/08/2021;14/08/2021;14/08/2021
CB71B1147745;Bouygues;KB71O205256;BO Centre;pose;DP010257;02/03/2020;02/03/2020;02/03/2020
CB71B1147745;Bouygues;KB71O205257;BO Centre;pose;DP010258;19/06/2020;19/06/2020;19/06/2020
CB71B1147745;Bouygues;KB71O205258;BO Centre;pose;DP010259;29/06/2022;29/06/2022;29/06/2022
CB71B1147745;Bouygues;KB71O205259;BO Centre;pose;DP010260;30/06/2022;30/06/2022;30/06/2022
CB71B1147746;Bouygues;KB71O205260;BO Centre;pose;DP010261;18/07/2021;18/07/2021;18/07/2021
CB71B1147746;Bouygues;KB71O205261;BO Centre;pose;DP010262;25/01/2020;25/01/2020;25/01/2020
CB71B1147746;Bouygues;KB71O205262;BO Centre;pose;DP010263;08/01/2021;08/01/2021;08/01/2021
CB71B1147746;Bouygues;KB71O205263;BO Centre;pose;DP010264;08/07/2022;08/07/2022;08/07/2022
CB71B1147747;Bouygues;KB71O205264;BO Centre;pose;DP010265;07/03/2022;07/03/2022;07/03/2022
CB71B1147747;Bouygues;KB71O205265;BO Centre;pose;DP010266;09/11/2020;09/11/2020;09/11/2020
CB71B1147747;Bouygues;KB71O205266;BO Centre;pose;DP010267;13/05/2020;13/05/2020;13/05/2020
CB71B1147747;Bouygues;KB71O205267;BO Centre;pose;DP010268;08/10/2020;08/10/2020;08/10/2020
CB71B1147748;Bouygues;KB71O205268;BO Centre;pose;DP010269;29/12/2019;29/12/2019;29/12/2019
CB71B1147748;Bouygues;KB71O205269;BO Centre;pose;DP010270;15/06/2022;15/06/2022;15/06/2022
CB71B1147748;Bouygues;KB71O205270;BO Centre;pose;DP010271;20/05/2022;20/05/2022;20/05/2022
CB71B1147748;Bouygues;KB71O205271;BO Centre;pose;DP010272;13/06/2021;13/06/2021;13/06/2021
CB71B1147749;Bouygues;KB71O205272;BO Centre;pose;DP010273;16/12/2021;16/12/2021;16/12/2021
CB71B1147749;Bouygues;KB71O205273;BO Centre;pose;DP010274;18/08/2022;18/08/2022;18/08/2022
CB71B1147749;Bouygues;KB71O205274;BO Centre;pose;DP010275;17/10/2020;17/10/2020;17/10/2020
CB71B1147749;Bouygues;KB71O205275;BO Centre;pose;DP010276;16/02/2021;16/02/2021;16/02/2021
CB71B1147750;Bouygues;KB71O205276;BO Centre;pose;DP010277;24/05/2020;24/05/2020;24/05/2020
CB71B1147750;Bouygues;KB71O205277;BO Centre;pose;DP010278;28/10/2020;28/10/2020;28/10/2020
CB71B1147750;Bouygues;KB71O205278;BO Centre;pose;DP010279;23/08/2022;23/08/2022;23/08/2022
CB71B1147750;Bouygues;KB71O205279;BO Centre;pose;DP010280;01/10/2022;01/10/2022;01/10/2022
CB71B1147751;Bouygues;KB71O205280;BO Centre;pose;DP010281;02/08/2022;02/08/2022;02/08/2022
CB71B1147751;Bouygues;KB71O205281;BO Centre;pose;DP010282;25/12/2020;25/12/2020;25/12/2020
CB71B1147751;Bouygues;KB71O205282;BO Centre;pose;DP010283;16/04/2021;16/04/2021;16/04/2021
CB71B1147751;Bouygues;KB71O205283;BO Centre;pose;DP010284;20/03/2021;20/03/2021;20/03/2021
CB71B1147752;Bouygues;KB71O205284;BO Centre;pose;DP010285;08/10/2021;08/10/2021;08/10/2021
CB71B1147752;Bouygues;KB71O205285;BO Centre;pose;DP010286;11/11/2022;11/11/2022;11/11/2022
CB71B1147752;Bouygues;KB71O205286;BO Centre;pose;DP010287;01/11/2020;01/11/2020;01/11/2020
CB71B1147752;Bouygues;KB71O205287;BO Centre;pose;DP010288;26/11/2019;26/11/2019;26/11/2019
CB71B1147753;Bouygues;KB71O205288;BO Centre;pose;DP010289;18/05/2023;18/05/2023;18/05/2023
CB71B1147753;Bouygues;KB71O205289;BO Centre;pose;DP010290;13/01/2022;13/01/2022;13/01/2022
CB71B1147753;Bouygues;KB71O205290;BO Centre;pose;DP010291;21/05/2020;21/05/2020;21/05/2020
CB71B1147753;Bouygues;KB71O205291;BO Centre;pose;DP010292;24/02/2021;24/02/2021;24/02/2021
CB71B1147754;Bouygues;KB71O205292;BO Centre;pose;DP010293;04/02/2021;04/02/2021;04/02/2021
CB71B1147754;Bouygues;KB71O205293;BO Centre;pose;DP010294;06/05/2020;06/05/2020;06/05/2020
CB71B1147754;Bouygues;KB71O205294;BO Centre;pose;DP010295;31/12/2021;31/12/2021;31/12/2021
CB71B1147754;Bouygues;KB71O205295;BO Centre;pose;DP010296;12/11/2020;12/11/2020;12/11/2020
CB71B1147755;Bouygues;KB71O205296;BO Centre;pose;DP010297;27/01/2020;27/01/2020;27/01/2020
CB71B1147755;Bouygues;KB71O205297;BO Centre;pose;DP010298;19/12/2021;19/12/2021;19/12/2021
CB71B1147755;Bouygues;KB71O205298;BO Centre;pose;DP010299;05/02/2020;05/02/2020;05/02/2020
CB71B1147755;Bouygues;KB71O205299;BO Centre;pose;DP010300;15/12/2020;15/12/2020;15/12/2020
CB71B1147756;Bouygues;KB71O205300;BO Centre;pose;DP010301;10/01/2020;10/01/2020;10/01/2020
CB71B1147756;Bouygues;KB71O205301;BO Centre;pose;DP010302;20/06/2023;20/06/2023;20/06/2023
CB71B1147756;Bouygues;KB71O205302;BO Centre;pose;DP010303;17/08/2022;17/08/2022;17/08/2022
CB71B1147756;Bouygues;KB71O205303;BO Centre;pose;DP010304;18/12/2020;18/12/2020;18/12/2020
CB71B1147757;Bouygues;KB71O205304;BO Centre;pose;DP010305;24/11/2021;24/11/2021;24/11/2021
CB71B1147757;Bouygues;KB71O205305;BO Centre;pose;DP010306;18/11/2021;18/11/2021;18/11/2021
CB71B1147757;Bouygues;KB71O205306;BO Centre;pose;DP010307;08/02/2021;08/02/2021;08/02/2021
CB71B1147757;Bouygues;KB71O205307;BO Centre;pose;DP010308;20/09/2021;20/09/2021;20/09/2021
CB71B1147758;Bouygues;KB71O205308;BO Centre;pose;DP010309;01/05/2022;01/05/2022;01/05/2022
CB71B1147758;Bouygues;KB71O205309;BO Centre;pose;DP010310;28/06/2023;28/06/2023;28/06/2023
CB71B1147758;Bouygues;KB71O205310;BO Centre;pose;DP010311;11/12/2021;11/12/2021;11/12/2021
CB71B1147758;Bouygues;KB71O205311;BO Centre;pose;DP010312;04/12/2020;04/12/2020;04/12/2020
CB71B1147759;Bouygues;KB71O205312;BO Centre;pose;DP010313;04/03/2022;04/03/2022;04/03/2022
CB71B1147759;Bouygues;KB71O205313;BO Centre;pose;DP010314;06/07/2023;06/07/2023;06/07/2023
CB71B1147759;Bouygues;KB71O205314;BO Centre;pose;DP010315;20/09/2020;20/09/2020;20/09/2020
CB71B1147759;Bouygues;KB71O205315;BO Centre;pose;DP010316;16/07/2020;16/07/2020;16/07/2020
CB71B1147760;Bouygues;KB71O205316;BO Centre;pose;DP010317;09/08/2020;09/08/2020;09/08/2020
CB71B1147760;Bouygues;KB71O205317;BO Centre;pose;DP010318;06/02/2021;06/02/2021;06/02/2021
CB71B1147760;Bouygues;KB71O205318;BO Centre;pose;DP010319;23/02/2021;23/02/2021;23/02/2021
CB71B1147760;Bouygues;KB71O205319;BO Centre;pose;DP010320;26/01/2022;26/01/2022;26/01/2022
CB71B1147761;Bouygues;KB71O205320;BO Centre;pose;DP010321;08/07/2019;08/07/2019;08/07/2019
CB71B1147761;Bouygues;KB71O205321;BO Centre;pose;DP010322;30/09/2020;30/09/2020;30/09/2020
CB71B1147761;Bouygues;KB71O205322;BO Centre;pose;DP010323;11/08/2020;11/08/2020;11/08/2020
CB71B1147761;Bouygues;KB71O205323;BO Centre;pose;DP010324;09/08/2022;09/08/2022;09/08/2022
CB71B1147762;Bouygues;KB71O205324;BO Centre;pose;DP010325;26/02/2020;26/02/2020;26/02/2020
CB71B1147762;Bouygues;KB71O205325;BO Centre;pose;DP010326;29/01/2020;29/01/2020;29/01/2020
CB71B1147762;Bouygues;KB71O205326;BO Centre;pose;DP010327;15/04/2022;15/04/2022;15/04/2022
CB71B1147762;Bouygues;KB71O205327;BO Centre;pose;DP010328;25/03/2021;25/03/2021;25/03/2021
CB71B1147763;Bouygues;KB71O205328;BO Centre;pose;DP010329;21/03/2020;21/03/2020;21/03/2020
CB71B1147763;Bouygues;KB71O205329;BO Centre;pose;DP010330;27/01/2022;27/01/2022;27/01/2022
CB71B1147763;Bouygues;KB71O205330;BO Centre;pose;DP010331;26/06/2020;26/06/2020;26/06/2020
CB71B1147763;Bouygues;KB71O205331;BO Centre;pose;DP010332;10/10/2020;10/10/2020;10/10/2020
CB71B1147764;Bouygues;KB71O205332;BO Centre;pose;DP010333;04/07/2021;04/07/2021;04/07/2021
CB71B1147764;Bouygues;KB71O205333;BO Centre;pose;DP010334;10/03/2022;10/03/2022;10/03/2022
CB71B1147764;Bouygues;KB71O205334;BO Centre;pose;DP010335;08/08/2019;08/08/2019;08/08/2019
CB71B1147764;Bouygues;KB71O205335;BO Centre;pose;DP010336;12/10/2022;12/10/2022;12/10/2022
CB71B1147765;Bouygues;KB71O205336;BO Centre;pose;DP010337;26/05/2022;26/05/2022;26/05/2022
CB71B1147765;Bouygues;KB71O205337;BO Centre;pose;DP010338;16/02/2020;16/02/2020;16/02/2020
CB71B1147765;Bouygues;KB71O205338;BO Centre;pose;DP010339;31/05/2020;31/05/2020;31/05/2020
CB71B1147765;Bouygues;KB71O205339;BO Centre;pose;DP010340;08/12/2022;08/12/2022;08/12/2022
CB71B1147766;Bouygues;KB71O205340;BO Centre;pose;DP010341;06/04/2021;06/04/2021;06/04/2021
CB71B1147766;Bouygues;KB71O205341;BO Centre;pose;DP010342;16/12/2022;16/12/2022;16/12/2022
CB71B1147766;Bouygues;KB71O205342;BO Centre;pose;DP010343;21/05/2023;21/05/2023;21/05/2023
CB71B1147766;Bouygues;KB71O205343;BO Centre;pose;DP010344;08/10/2020;08/10/2020;08/10/2020
CB71B1147767;Bouygues;KB71O205344;BO Centre;pose;DP010345;01/01/2020;01/01/2020;01/01/2020
CB71B1147767;Bouygues;KB71O205345;BO Centre;pose;DP010346;31/10/2020;31/10/2020;31/10/2020
CB71B1147767;Bouygues;KB71O205346;BO Centre;pose;DP010347;27/05/2022;27/05/2022;27/05/2022
CB71B1147767;Bouygues;KB71O205347;BO Centre;pose;DP010348;05/07/2019;05/07/2019;05/07/2019
CB71B1147768;Bouygues;KB71O205348;BO Centre;pose;DP010349;02/07/2022;02/07/2022;02/07/2022
CB71B1147768;Bouygues;KB71O205349;BO Centre;pose;DP010350;17/07/2021;17/07/2021;17/07/2021
CB71B1147768;Bouygues;KB71O205350;BO Centre;pose;DP010351;16/07/2021;16/07/2021;16/07/2021
CB71B1147768;Bouygues;KB71O205351;BO Centre;pose;DP010352;21/03/2023;21/03/2023;21/03/2023
CB71B1147769;Bouygues;KB71O205352;BO Centre;pose;DP010353;26/07/2020;26/07/2020;26/07/2020
CB71B1147769;Bouygues;KB71O205353;BO Centre;pose;DP010354;07/05/2023;07/05/2023;07/05/2023
CB71B1147769;Bouygues;KB71O205354;BO Centre;pose;DP010355;01/02/2021;01/02/2021;01/02/2021
CB71B1147769;Bouygues;KB71O205355;BO Centre;pose;DP010356;15/02/2023;15/02/2023;15/02/2023
CB71B1147770;Bouygues;KB71O205356;BO Centre;pose;DP010357;08/03/2023;08/03/2023;08/03/2023
CB71B1147770;Bouygues;KB71O205357;BO Centre;pose;DP010358;01/07/2020;01/07/2020;01/07/2020
CB71B1147770;Bouygues;KB71O205358;BO Centre;pose;DP010359;10/11/2022;10/11/2022;10/11/2022
CB71B1147770;Bouygues;KB71O205359;BO Centre;pose;DP010360;14/09/2022;14/09/2022;14/09/2022
CB71B1147771;Bouygues;KB71O205360;BO Centre;pose;DP010361;02/12/2022;02/12/2022;02/12/2022
CB71B1147771;Bouygues;KB71O205361;BO Centre;pose;DP010362;27/06/2019;27/06/2019;27/06/2019
CB71B1147771;Bouygues;KB71O205362;BO Centre;pose;DP010363;17/08/2019;17/08/2019;17/08/2019
CB71B1147771;Bouygues;KB71O205363;BO Centre;pose;DP010364;15/06/2023;15/06/2023;15/06/2023
CB71B1147772;Bouygues;KB71O205364;BO Centre;pose;DP010365;15/08/2020;15/08/2020;15/08/2020
CB71B1147772;Bouygues;KB71O205365;BO Centre;pose;DP010366;28/01/2020;28/01/2020;28/01/2020
CB71B1147772;Bouygues;KB71O205366;BO Centre;pose;DP010367;04/09/2019;04/09/2019;04/09/2019
CB71B1147772;Bouygues;KB71O205367;BO Centre;pose;DP010368;20/12/2020;20/12/2020;20/12/2020
CB71B1147773;Bouygues;KB71O205368;BO Centre;pose;DP010369;18/05/2023;18/05/2023;18/05/2023
CB71B1147773;Bouygues;KB71O205369;BO Centre;pose;DP010370;15/12/2021;15/12/2021;15/12/2021
CB71B1147773;Bouygues;KB71O205370;BO Centre;pose;DP010371;04/10/2019;04/10/2019;04/10/2019
CB71B1147773;Bouygues;KB71O205371;BO Centre;pose;DP010372;08/10/2020;08/10/2020;08/10/2020
CB71B1147774;Bouygues;KB71O205372;BO Centre;pose;DP010373;20/04/2020;20/04/2020;20/04/2020
CB71B1147774;Bouygues;KB71O205373;BO Centre;pose;DP010374;08/04/2021;08/04/2021;08/04/2021
CB71B1147774;Bouygues;KB71O205374;BO Centre;pose;DP010375;05/09/2020;05/09/2020;05/09/2020
CB71B1147774;Bouygues;KB71O205375;BO Centre;pose;DP010376;11/03/2021;11/03/2021;11/03/2021
CB71B1147775;Bouygues;KB71O205376;BO Centre;pose;DP010377;04/01/2023;04/01/2023;04/01/2023
CB71B1147775;Bouygues;KB71O205377;BO Centre;pose;DP010378;09/04/2023;09/04/2023;09/04/2023
CB71B1147775;Bouygues;KB71O205378;BO Centre;pose;DP010379;14/05/2023;14/05/2023;14/05/2023
CB71B1147775;Bouygues;KB71O205379;BO Centre;pose;DP010380;01/12/2019;01/12/2019;01/12/2019
CB71B1147776;Bouygues;KB71O205380;BO Centre;pose;DP010381;26/05/2020;26/05/2020;26/05/2020
CB71B1147776;Bouygues;KB71O205381;BO Centre;pose;DP010382;11/11/2019;11/11/2019;11/11/2019
CB71B1147776;Bouygues;KB71O205382;BO Centre;pose;DP010383;23/05/2021;23/05/2021;23/05/2021
CB71B1147776;Bouygues;KB71O205383;BO Centre;pose;DP010384;10/03/2023;10/03/2023;10/03/2023
CB71B1147777;Bouygues;KB71O205384;BO Centre;pose;DP010385;09/11/2022;09/11/2022;09/11/2022
CB71B1147777;Bouygues;KB71O205385;BO Centre;pose;DP010386;07/06/2021;07/06/2021;07/06/2021
CB71B1147777;Bouygues;KB71O205386;BO Centre;pose;DP010387;02/07/2023;02/07/2023;02/07/2023
CB71B1147777;Bouygues;KB71O205387;BO Centre;pose;DP010388;26/04/2022;26/04/2022;26/04/2022
CB71B1147778;Bouygues;KB71O205388;BO Centre;pose;DP010389;05/07/2020;05/07/2020;05/07/2020
CB71B1147778;Bouygues;KB71O205389;BO Centre;pose;DP010390;03/01/2020;03/01/2020;03/01/2020
CB71B1147778;Bouygues;KB71O205390;BO Centre;pose;DP010391;24/05/2023;24/05/2023;24/05/2023
CB71B1147778;Bouygues;KB71O205391;BO Centre;pose;DP010392;04/01/2022;04/01/2022;04/01/2022
CB71B1147779;Bouygues;KB71O205392;BO Centre;pose;DP010393;09/08/2019;09/08/2019;09/08/2019
CB71B1147779;Bouygues;KB71O205393;BO Centre;pose;DP010394;12/02/2020;12/02/2020;12/02/2020
CB71B1147779;Bouygues;KB71O205394;BO Centre;pose;DP010395;27/09/2019;27/09/2019;27/09/2019
CB71B1147779;Bouygues;KB71O205395;BO Centre;pose;DP010396;04/06/2021;04/06/2021;04/06/2021
CB71B1147780;Bouygues;KB71O205396;BO Centre;pose;DP010397;17/11/2019;17/11/2019;17/11/2019
CB71B1147780;Bouygues;KB71O205397;BO Centre;pose;DP010398;03/09/2020;03/09/2020;03/09/2020
CB71B1147780;Bouygues;KB71O205398;BO Centre;pose;DP010399;29/02/2020;29/02/2020;29/02/2020
CB71B1147780;Bouygues;KB71O205399;BO Centre;pose;DP010400;22/09/2020;22/09/2020;22/09/2020
CB71B1147781;Bouygues;KB71O205400;BO Centre;pose;DP010401;24/08/2022;24/08/2022;24/08/2022
CB71B1147781;Bouygues;KB71O205401;BO Centre;pose;DP010402;29/07/2019;29/07/2019;29/07/2019
CB71B1147781;Bouygues;KB71O205402;BO Centre;pose;DP010403;12/09/2019;12/09/2019;12/09/2019
CB71B1147781;Bouygues;KB71O205403;BO Centre;pose;DP010404;02/06/2023;02/06/2023;02/06/2023
CB71B1147782;Bouygues;KB71O205404;BO Centre;pose;DP010405;02/10/2021;02/10/2021;02/10/2021
CB71B1147782;Bouygues;KB71O205405;BO Centre;pose;DP010406;24/11/2019;24/11/2019;24/11/2019
CB71B1147782;Bouygues;KB71O205406;BO Centre;pose;DP010407;14/08/2022;14/08/2022;14/08/2022
CB71B1147782;Bouygues;KB71O205407;BO Centre;pose;DP010408;17/08/2021;17/08/2021;17/08/2021
CB71B1147783;Bouygues;KB71O205408;BO Centre;pose;DP010409;29/05/2021;29/05/2021;29/05/2021
CB71B1147783;Bouygues;KB71O205409;BO Centre;pose;DP010410;15/03/2021;15/03/2021;15/03/2021
CB71B1147783;Bouygues;KB71O205410;BO Centre;pose;DP010411;03/12/2021;03/12/2021;03/12/2021
CB71B1147783;Bouygues;KB71O205411;BO Centre;pose;DP010412;16/10/2022;16/10/2022;16/10/2022
CB71B1147784;Bouygues;KB71O205412;BO Centre;pose;DP010413;20/06/2021;20/06/2021;20/06/2021
CB71B1147784;Bouygues;KB71O205413;BO Centre;pose;DP010414;14/04/2020;14/04/2020;14/04/2020
CB71B1147784;Bouygues;KB71O205414;BO Centre;pose;DP010415;12/11/2020;12/11/2020;12/11/2020
CB71B1147784;Bouygues;KB71O205415;BO Centre;pose;DP010416;29/04/2020;29/04/2020;29/04/2020
CB71B1147785;Bouygues;KB71O205416;BO Centre;pose;DP010417;09/05/2023;09/05/2023;09/05/2023
CB71B1147785;Bouygues;KB71O205417;BO Centre;pose;DP010418;19/07/2022;19/07/2022;19/07/2022
CB71B1147785;Bouygues;KB71O205418;BO Centre;pose;DP010419;09/12/2020;09/12/2020;09/12/2020
CB71B1147785;Bouygues;KB71O205419;BO Centre;pose;DP010420;29/04/2021;29/04/2021;29/04/2021
CB71B1147786;Bouygues;KB71O205420;BO Centre;pose;DP010421;27/10/2021;27/10/2021;27/10/2021
CB71B1147786;Bouygues;KB71O205421;BO Centre;pose;DP010422;01/07/2019;01/07/2019;01/07/2019
CB71B1147786;Bouygues;KB71O205422;BO Centre;pose;DP010423;01/11/2022;01/11/2022;01/11/2022
CB71B1147786;Bouygues;KB71O205423;BO Centre;pose;DP010424;11/09/2020;11/09/2020;11/09/2020
CB71B1147787;Bouygues;KB71O205424;BO Centre;pose;DP010425;09/04/2020;09/04/2020;09/04/2020
CB71B1147787;Bouygues;KB71O205425;BO Centre;pose;DP010426;08/06/2021;08/06/2021;08/06/2021
CB71B1147787;Bouygues;KB71O205426;BO Centre;pose;DP010427;19/12/2020;19/12/2020;19/12/2020
